GROUP ID,KETERANGAN,PROPINSI
39204,DINKES Kab. Sorong Selatan,Papua Barat
39205,DINKES Kab. Raja Ampat,Papua Barat
39206,DINKES Kab. Teluk Bintuni,Papua Barat
39207,DINKES Kab. Teluk Wondama,Papua Barat
39208,DINKES Kab. Kaimana,Papua Barat
39209,DINKES Kab. Tambrauw,Papua Barat
39210,DINKES Kab. Maybrat,Papua Barat
39211,DINKES Kab. Manokwari Selatan,Papua Barat
39212,DINKES Kab. Pegunungan Arfak,Papua Barat
39271,DINKES Kota Sorong,Papua Barat
