GROUP ID,KETERANGAN,PROPINSI
68208,POLISI RESORT Kab. Pulau Taliabu,Maluku Utara
68271,POLISI RESORT Kota Ternate,Maluku Utara
68272,POLISI RESORT Kota Tidore Kepulauan,Maluku Utara
691,POLISI DAERAH  PAPUA,Papua
69101,POLISI RESORT Kab. Merauke,Papua
69102,POLISI RESORT Kab. Jayawijaya,Papua
69103,POLISI RESORT Kab. Jayapura,Papua
69104,POLISI RESORT Kab. Nabire,Papua
69105,POLISI RESORT Kab. Kepulauan Yapen,Papua
69106,POLISI RESORT Kab. Biak Numfor,Papua
69107,POLISI RESORT Kab. Puncak Jaya,Papua
69108,POLISI RESORT Kab. Paniai,Papua
69109,POLISI RESORT Kab. Mimika,Papua
69110,POLISI RESORT Kab. Sarmi,Papua
69111,POLISI RESORT Kab. Keerom,Papua
69112,POLISI RESORT Kab. Pegunungan Bintang,Papua
69113,POLISI RESORT Kab. Yahukimo,Papua
69114,POLISI RESORT Kab. Tolikara,Papua
69115,POLISI RESORT Kab. Waropen,Papua
69116,POLISI RESORT Kab. Boven Digoel,Papua
69117,POLISI RESORT Kab. Mappi,Papua
69118,POLISI RESORT Kab. Asmat,Papua
69119,POLISI RESORT Kab. Supiori,Papua
69120,POLISI RESORT Kab. Mamberamo Raya,Papua
69121,POLISI RESORT Kab. Mamberamo Tengah,Papua
69122,POLISI RESORT Kab. Yalimo,Papua
69123,POLISI RESORT Kab. Lanny Jaya,Papua
69124,POLISI RESORT Kab. Nduga,Papua
69125,POLISI RESORT Kab. Puncak,Papua
69126,POLISI RESORT Kab. Dogiyai,Papua
69127,POLISI RESORT Kab. Intan Jaya,Papua
69128,POLISI RESORT Kab. Deiyai,Papua
69171,POLISI RESORT Kota Jayapura,Papua
692,POLISI DAERAH  PAPBAR,Papua Barat
69201,POLISI RESORT Kab. Sorong,Papua Barat
69202,POLISI RESORT Kab. Manokwari,Papua Barat
69203,POLISI RESORT Kab. Fakfak,Papua Barat
69204,POLISI RESORT Kab. Sorong Selatan,Papua Barat
69205,POLISI RESORT Kab. Raja Ampat,Papua Barat
69206,POLISI RESORT Kab. Teluk Bintuni,Papua Barat
69207,POLISI RESORT Kab. Teluk Wondama,Papua Barat
69208,POLISI RESORT Kab. Kaimana,Papua Barat
69209,POLISI RESORT Kab. Tambrauw,Papua Barat
69210,POLISI RESORT Kab. Maybrat,Papua Barat
69211,POLISI RESORT Kab. Manokwari Selatan,Papua Barat
69212,POLISI RESORT Kab. Pegunungan Arfak,Papua Barat
69271,POLISI RESORT Kota Sorong,Papua Barat
