GROUP ID,KETERANGAN,PROPINSI
79127,DISKOMINFO Kab. Intan Jaya,Papua
79128,DISKOMINFO Kab. Deiyai,Papua
79171,DISKOMINFO Kota Jayapura,Papua
792,DISKOMINFO PROV.  PAPBAR,Papua Barat
79201,DISKOMINFO Kab. Sorong,Papua Barat
79202,DISKOMINFO Kab. Manokwari,Papua Barat
79203,DISKOMINFO Kab. Fakfak,Papua Barat
79204,DISKOMINFO Kab. Sorong Selatan,Papua Barat
79205,DISKOMINFO Kab. Raja Ampat,Papua Barat
79206,DISKOMINFO Kab. Teluk Bintuni,Papua Barat
79207,DISKOMINFO Kab. Teluk Wondama,Papua Barat
79208,DISKOMINFO Kab. Kaimana,Papua Barat
79209,DISKOMINFO Kab. Tambrauw,Papua Barat
79210,DISKOMINFO Kab. Maybrat,Papua Barat
79211,DISKOMINFO Kab. Manokwari Selatan,Papua Barat
79212,DISKOMINFO Kab. Pegunungan Arfak,Papua Barat
79271,DISKOMINFO Kota Sorong,Papua Barat
