GROUP ID,KETERANGAN,PROPINSI
23406,RAPI Wilayah Kab. Mamuju Tengah,Sulawesi Barat
226,RAPI Daerah MALUKU,Maluku
22601,RAPI Wilayah Kab. Maluku Tengah,Maluku
22602,RAPI Wilayah Kab. Maluku Tenggara,Maluku
22603,RAPI Wilayah Kab. Maluku Tenggara Barat,Maluku
22604,RAPI Wilayah Kab. Buru,Maluku
22605,RAPI Wilayah Kab. Seram Bagian Timur,Maluku
22606,RAPI Wilayah Kab. Seram Bagian Barat,Maluku
22607,RAPI Wilayah Kab. Kepulauan Aru,Maluku
22608,RAPI Wilayah Kab. Maluku Barat Daya,Maluku
22609,RAPI Wilayah Kab. Buru Selatan,Maluku
22671,RAPI Wilayah Kota Ambon,Maluku
22672,RAPI Wilayah Kota Tual,Maluku
228,RAPI Daerah MALUT,Maluku Utara
22801,RAPI Wilayah Kab. Halmahera Barat,Maluku Utara
22802,RAPI Wilayah Kab. Halmahera Tengah,Maluku Utara
22803,RAPI Wilayah Kab. Halmahera Utara,Maluku Utara
22804,RAPI Wilayah Kab. Halmahera Selatan,Maluku Utara
22805,RAPI Wilayah Kab. Kepulauan Sula,Maluku Utara
22806,RAPI Wilayah Kab. Halmahera Timur,Maluku Utara
22807,RAPI Wilayah Kab. Pulau Morotai,Maluku Utara
22808,RAPI Wilayah Kab. Pulau Taliabu,Maluku Utara
22871,RAPI Wilayah Kota Ternate,Maluku Utara
22872,RAPI Wilayah Kota Tidore Kepulauan,Maluku Utara
227,RAPI Daerah PAPUA,Papua
22701,RAPI Wilayah Kab. Merauke,Papua
22702,RAPI Wilayah Kab. Jayawijaya,Papua
22703,RAPI Wilayah Kab. Jayapura,Papua
22704,RAPI Wilayah Kab. Nabire,Papua
22705,RAPI Wilayah Kab. Kepulauan Yapen,Papua
22706,RAPI Wilayah Kab. Biak Numfor,Papua
22707,RAPI Wilayah Kab. Puncak Jaya,Papua
22708,RAPI Wilayah Kab. Paniai,Papua
22709,RAPI Wilayah Kab. Mimika,Papua
227.1,RAPI Wilayah Kab. Sarmi,Papua
22711,RAPI Wilayah Kab. Keerom,Papua
22712,RAPI Wilayah Kab. Pegunungan Bintang,Papua
22713,RAPI Wilayah Kab. Yahukimo,Papua
22714,RAPI Wilayah Kab. Tolikara,Papua
22715,RAPI Wilayah Kab. Waropen,Papua
22716,RAPI Wilayah Kab. Boven Digoel,Papua
22717,RAPI Wilayah Kab. Mappi,Papua
22718,RAPI Wilayah Kab. Asmat,Papua
22719,RAPI Wilayah Kab. Supiori,Papua
227.2,RAPI Wilayah Kab. Mamberamo Raya,Papua
22721,RAPI Wilayah Kab. Mamberamo Tengah,Papua
22722,RAPI Wilayah Kab. Yalimo,Papua
22723,RAPI Wilayah Kab. Lanny Jaya,Papua
22724,RAPI Wilayah Kab. Nduga,Papua
22725,RAPI Wilayah Kab. Puncak,Papua
22726,RAPI Wilayah Kab. Dogiyai,Papua
22727,RAPI Wilayah Kab. Intan Jaya,Papua
22728,RAPI Wilayah Kab. Deiyai,Papua
22771,RAPI Wilayah Kota Jayapura,Papua
229,RAPI Daerah PAPBAR,Papua Barat
22901,RAPI Wilayah Kab. Sorong,Papua Barat
22902,RAPI Wilayah Kab. Manokwari,Papua Barat
22903,RAPI Wilayah Kab. Fakfak,Papua Barat
22904,RAPI Wilayah Kab. Sorong Selatan,Papua Barat
22905,RAPI Wilayah Kab. Raja Ampat,Papua Barat
22906,RAPI Wilayah Kab. Teluk Bintuni,Papua Barat
22907,RAPI Wilayah Kab. Teluk Wondama,Papua Barat
22908,RAPI Wilayah Kab. Kaimana,Papua Barat
22909,RAPI Wilayah Kab. Tambrauw,Papua Barat
229.1,RAPI Wilayah Kab. Maybrat,Papua Barat
22911,RAPI Wilayah Kab. Manokwari Selatan,Papua Barat
22912,RAPI Wilayah Kab. Pegunungan Arfak,Papua Barat
22971,RAPI Wilayah Kota Sorong,Papua Barat
