GROUP ID,KETERANGAN,PROPINSI
89127,PEMDA Kab. Intan Jaya,Papua
89128,PEMDA Kab. Deiyai,Papua
89171,PEMDA Kota Jayapura,Papua
892,PEMDA PROV.  PAPBAR,Papua Barat
89201,PEMDA Kab. Sorong,Papua Barat
89202,PEMDA Kab. Manokwari,Papua Barat
89203,PEMDA Kab. Fakfak,Papua Barat
89204,PEMDA Kab. Sorong Selatan,Papua Barat
89205,PEMDA Kab. Raja Ampat,Papua Barat
89206,PEMDA Kab. Teluk Bintuni,Papua Barat
89207,PEMDA Kab. Teluk Wondama,Papua Barat
89208,PEMDA Kab. Kaimana,Papua Barat
89209,PEMDA Kab. Tambrauw,Papua Barat
89210,PEMDA Kab. Maybrat,Papua Barat
89211,PEMDA Kab. Manokwari Selatan,Papua Barat
89212,PEMDA Kab. Pegunungan Arfak,Papua Barat
89271,PEMDA Kota Sorong,Papua Barat
