GROUP ID,KETERANGAN,PROPINSI
616,Polisi Daerah Sumatera Selatan,Sumatera Selatan
617,Polisi Daerah Bengkulu,Bengkulu
618,Polisi Daerah Lampung,Lampung
619,Polisi Daerah Bangka Belitung,Bangka Belitung
621,Polisi Daerah Kepulauan Riau,Kepulauan Riau
631,Polisi Daerah DKI Jakarta,DKI Jakarta
632,Polisi Daerah Jawa Barat,Jawa Barat
633,Polisi Daerah Jawa Tengah,Jawa Tengah
634,Polisi Daerah DI Yogyakarta,DI Yogyakarta
635,Polisi Daerah Jawa Timur,Jawa Timur
636,Polisi Daerah Banten,Banten
651,Polisi Daerah Bali,Bali
652,Polisi Daerah Nusa Tenggara Barat,Nusa Tenggara Barat
653,Polisi Daerah Nusa Tenggara Timur,Nusa Tenggara Timur
661,Polisi Daerah Kalimantan Barat,Kalimantan Barat
662,Polisi Daerah Kalimantan Tengah,Kalimantan Tengah
663,Polisi Daerah Kalimantan Selatan,Kalimantan Selatan
664,Polisi Daerah Kalimantan Timur,Kalimantan Timur
665,Polisi Daerah Kalimantan Utara,Kalimantan Utara
671,Polisi Daerah Sulawesi Utara,Sulawesi Utara
672,Polisi Daerah Sulawesi Tengah,Sulawesi Tengah
673,Polisi Daerah Sulawesi Selatan,Sulawesi Selatan
674,Polisi Daerah Sulawesi Tenggara,Sulawesi Tenggara
675,Polisi Daerah Gorontalo,Gorontalo
676,Polisi Daerah Sulawesi Barat,Sulawesi Barat
681,Polisi Daerah Maluku,Maluku
682,Polisi Daerah Maluku Utara,Maluku Utara
691,Polisi Daerah Papua,Papua
692,Polisi Daerah Papua Barat,Papua Barat
700,KEMENKOMINFO,
711,Dinas KOMINFO Daerah Aceh,Aceh
712,Dinas KOMINFO Daerah Sumatera Utara,Sumatera Utara
713,Dinas KOMINFO Daerah Sumatera Barat,Sumatera Barat
714,Dinas KOMINFO Daerah Riau,Riau
715,Dinas KOMINFO Daerah Jambi,Jambi
716,Dinas KOMINFO Daerah Sumatera Selatan,Sumatera Selatan
717,Dinas KOMINFO Daerah Bengkulu,Bengkulu
718,Dinas KOMINFO Daerah Lampung,Lampung
719,Dinas KOMINFO Daerah Bangka Belitung,Bangka Belitung
721,Dinas KOMINFO Daerah Kepulauan Riau,Kepulauan Riau
731,Dinas KOMINFO Daerah DKI Jakarta,DKI Jakarta
732,Dinas KOMINFO Daerah Jawa Barat,Jawa Barat
733,Dinas KOMINFO Daerah Jawa Tengah,Jawa Tengah
734,Dinas KOMINFO Daerah DI Yogyakarta,DI Yogyakarta
735,Dinas KOMINFO Daerah Jawa Timur,Jawa Timur
736,Dinas KOMINFO Daerah Banten,Banten
751,Dinas KOMINFO Daerah Bali,Bali
752,Dinas KOMINFO Daerah Nusa Tenggara Barat,Nusa Tenggara Barat
753,Dinas KOMINFO Daerah Nusa Tenggara Timur,Nusa Tenggara Timur
761,Dinas KOMINFO Daerah Kalimantan Barat,Kalimantan Barat
762,Dinas KOMINFO Daerah Kalimantan Tengah,Kalimantan Tengah
